Controlled_devices(W),Scope(reporting_type),PM_Setting(min),ComputerDeltaPower(W),Intervention_Setting (min),AVG_Idle_Percent,STDEV_Idle_Percent,AVGtotal_day idle percent,STDEV_total_day idle percent,AVGruntimesavedperday,STDEV_runtimesavedperday,AVGtotaldaysEstimate,STDEV_totaldaysEstimate,TotalRecordsProcessed
No Controlled Devices
5,Weekends,10,100,50,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,10,100,55,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,10,100,60,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,10,100,120,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,10,100,180,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,10,100,240,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,10,100,300,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,15,100,5,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,21.649883065183285,30.58186373126313,2.273237726193363,3.2110956121488665,118
5,Weekends,15,100,10,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,10.824941532591643,15.290931865631565,1.1366188630966816,1.6055478060744333,118
5,Weekends,15,100,15,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,15,100,20,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,15,100,25,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,15,100,30,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,15,100,35,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,15,100,40,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,15,100,45,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,15,100,50,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,15,100,55,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,15,100,60,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,15,100,120,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,15,100,180,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,15,100,240,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,15,100,300,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,30,100,5,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,48.525318392252515,60.770102013514624,5.095158507005643,6.380860739774223,118
5,Weekends,30,100,10,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,38.82025499364077,48.61608104737801,4.076126779666391,5.104688515608134,118
5,Weekends,30,100,15,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,29.1151910121158,36.462060240990546,3.05709504374003,3.8285162987739096,118
5,Weekends,30,100,20,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,19.410127496820387,24.308040523689005,2.0380633898331957,2.552344257804067,118
5,Weekends,30,100,25,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,9.705063748410193,12.154020261844503,1.0190316949165978,1.2761721289020336,118
5,Weekends,30,100,30,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,30,100,35,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,30,100,40,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,30,100,45,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,30,100,50,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,30,100,55,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,30,100,60,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,30,100,120,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,30,100,180,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,30,100,240,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,30,100,300,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,60,100,5,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,93.9794940584797,93.02756029790088,9.867846858956046,9.76789372899571,118
5,Weekends,60,100,10,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,85.43590310468512,84.57050936905482,8.970769879676528,8.879903239899505,118
5,Weekends,60,100,15,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,76.89231260752274,76.11345633645853,8.07369276881218,7.991912974919949,118
5,Weekends,60,100,20,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,68.34872306605517,67.65640747766459,7.176615908236827,7.103922744731801,118
5,Weekends,60,100,25,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,59.80513249009343,59.199355605887014,6.27953886026043,6.215932301974265,118
5,Weekends,60,100,30,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,51.261541837352816,50.742304837769694,5.3824618771924815,5.327942025293565,118
5,Weekends,60,100,35,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,42.71795155234256,42.28525468452741,4.485384939838264,4.439951619949753,118
5,Weekends,60,100,40,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,34.174361533027586,33.82820373883229,3.5883079541184135,3.5519613723659007,118
5,Weekends,60,100,45,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,25.630770918676408,25.371152418884847,2.6912309385962407,2.6639710126467824,118
5,Weekends,60,100,50,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,17.087180766513793,16.914101869416147,1.7941539770592068,1.7759806861829504,118
5,Weekends,60,100,55,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,8.543590383256896,8.457050934708073,0.8970769885296034,0.8879903430914752,118
5,Weekends,60,100,60,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,60,100,120,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,60,100,180,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,60,100,240,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,60,100,300,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,120,100,5,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,175.380131487119,138.35215313964142,18.414914073580402,14.526976346890075,118
5,Weekends,120,100,10,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,167.7549110267122,132.33684294359807,17.614265568175558,13.895368503353218,118
5,Weekends,120,100,15,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,160.1296865333945,126.32153121529403,16.813617178949258,13.263760824136952,118
5,Weekends,120,100,20,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,152.50446231486433,120.30621964362713,16.012968894788774,12.632153367467595,118
5,Weekends,120,100,25,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,144.87924089270123,114.29090846683522,15.212320348974002,12.000545467812112,118
5,Weekends,120,100,30,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,137.25401752277955,108.27559920454249,14.411671574843131,11.36893778388343,118
5,Weekends,120,100,35,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,129.6287934254792,102.26028780652713,13.611023498288656,10.737330267445607,118
5,Weekends,120,100,40,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,122.00357191441422,96.24497636646983,12.810375047437216,10.105722626280714,118
5,Weekends,120,100,45,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,114.37834772013001,90.22966585969428,12.009726424338455,9.474114821492961,118
5,Weekends,120,100,50,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,106.75312508971004,84.21435529789125,11.20907803208141,8.842507295280523,118
5,Weekends,120,100,55,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,99.12790065296626,78.1990430702,10.408429663060074,8.210899620888402,118
5,Weekends,120,100,60,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,91.50267796597238,72.18373226816665,9.607781182911436,7.5792918224688695,118
5,Weekends,120,100,120,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,120,100,180,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,120,100,240,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
5,Weekends,120,100,300,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
Controlled Devices (W): 10
10,Weekends,Wildtype,1e-09,5,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,1636.2587305850398,1050.708836139188,16.36258722318068,10.507088282809697,118
10,Weekends,Wildtype,1e-09,10,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,1621.16241825031,1044.9473467954022,16.211624039163404,10.449473372824892,118
10,Weekends,Wildtype,1e-09,15,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,1608.573161181757,1039.8195021538072,16.085731792879308,10.398195150800042,118
10,Weekends,Wildtype,1e-09,20,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,1597.7852967916908,1034.7504318430233,15.977852961395756,10.347504312179801,118
10,Weekends,Wildtype,1e-09,25,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,1587.1169563410647,1029.8178299433578,15.87116952240467,10.298178277075468,118
10,Weekends,Wildtype,1e-09,30,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,1576.8133539426124,1024.9770864948398,15.768133601836734,10.249770907787694,118
10,Weekends,Wildtype,1e-09,35,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,1567.1111070220754,1020.1988817651612,15.671111103936525,10.20198884377273,118
10,Weekends,Wildtype,1e-09,40,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,1557.425528017141,1015.551075268169,15.574255071959254,10.155510554707156,118
10,Weekends,Wildtype,1e-09,45,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,1547.9469343302615,1010.9933381331765,15.47946948431811,10.109933491983385,118
10,Weekends,Wildtype,1e-09,50,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,1538.8484789537172,1006.4896290647249,15.388484994628293,10.064896467713941,118
10,Weekends,Wildtype,1e-09,55,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,1529.7782204636073,1002.0835139864537,15.297782002632522,10.020834987030948,118
10,Weekends,Wildtype,1e-09,60,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,1520.868804143647,997.7141565622883,15.208688026183616,9.977141528492952,118
10,Weekends,Wildtype,1e-09,120,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,1423.7463450189364,947.3297335580049,14.237463342941414,9.473297255122834,118
10,Weekends,Wildtype,1e-09,180,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,1335.2043518676596,898.4424228434054,13.35204352885169,8.984424233374202,118
10,Weekends,Wildtype,1e-09,240,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,1253.1894399351993,850.045722074367,12.531894309035803,8.500457150473274,118
10,Weekends,Wildtype,1e-09,300,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,1174.5606134059065,803.021695057885,11.745606146879116,8.030216983733048,118
10,Weekends,5,1e-09,5,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,5,1e-09,10,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,5,1e-09,15,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,5,1e-09,20,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,5,1e-09,25,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,5,1e-09,30,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,5,1e-09,35,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,5,1e-09,40,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,5,1e-09,45,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,5,1e-09,50,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,5,1e-09,55,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,5,1e-09,60,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,5,1e-09,120,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,5,1e-09,180,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,5,1e-09,240,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,5,1e-09,300,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,10,1e-09,5,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,13.918202039043782,22.082567166344557,0.13918201861334806,0.2208256764812924,118
10,Weekends,10,1e-09,10,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,10,1e-09,15,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,10,1e-09,20,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,10,1e-09,25,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,10,1e-09,30,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,10,1e-09,35,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,10,1e-09,40,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,10,1e-09,45,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,10,1e-09,50,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,10,1e-09,55,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,10,1e-09,60,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,10,1e-09,120,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,10,1e-09,180,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,10,1e-09,240,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,10,1e-09,300,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,15,1e-09,5,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,21.649883065183285,30.58186373126313,0.21649882746702534,0.30581862204314003,118
10,Weekends,15,1e-09,10,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,10.824941532591643,15.290931865631565,0.10824941373351267,0.15290931102157002,118
10,Weekends,15,1e-09,15,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,15,1e-09,20,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,15,1e-09,25,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,15,1e-09,30,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,15,1e-09,35,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,15,1e-09,40,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,15,1e-09,45,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,15,1e-09,50,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,15,1e-09,55,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,15,1e-09,60,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,15,1e-09,120,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,15,1e-09,180,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,15,1e-09,240,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,15,1e-09,300,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,30,1e-09,5,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,48.525318392252515,60.770102013514624,0.4852531844655336,0.6077010120102199,118
10,Weekends,30,1e-09,10,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,38.82025499364077,48.61608104737801,0.38820254722199704,0.4861608119445598,118
10,Weekends,30,1e-09,15,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,29.1151910121158,36.462060240990546,0.2911519105230474,0.36462061035220555,118
10,Weekends,30,1e-09,20,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,19.410127496820387,24.308040523689005,0.19410127361099852,0.2430804059722799,118
10,Weekends,30,1e-09,25,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,9.705063748410193,12.154020261844503,0.09705063680549926,0.12154020298613995,118
10,Weekends,30,1e-09,30,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,30,1e-09,35,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,30,1e-09,40,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,30,1e-09,45,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,30,1e-09,50,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,30,1e-09,55,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,30,1e-09,60,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,30,1e-09,120,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,30,1e-09,180,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,30,1e-09,240,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,30,1e-09,300,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,60,1e-09,5,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,93.9794940584797,93.02756029790088,0.9397949344652184,0.9302755911119408,118
10,Weekends,60,1e-09,10,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,85.43590310468512,84.57050936905482,0.8543590333754734,0.8457050781475343,118
10,Weekends,60,1e-09,15,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,76.89231260752274,76.11345633645853,0.7689231263189498,0.7611345891276405,118
10,Weekends,60,1e-09,20,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,68.34872306605517,67.65640747766459,0.6834872247872211,0.6765640756841711,118
10,Weekends,60,1e-09,25,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,59.80513249009343,59.199355605887014,0.5980513241710299,0.5919935644855966,118
10,Weekends,60,1e-09,30,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,51.261541837352816,50.742304837769694,0.5126154131840094,0.5074230437012864,118
10,Weekends,60,1e-09,35,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,42.71795155234256,42.28525468452741,0.4271795166877367,0.42285253907376713,118
10,Weekends,60,1e-09,40,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,34.174361533027586,33.82820373883229,0.34174361239361056,0.33828203784208555,118
10,Weekends,60,1e-09,45,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,25.630770918676408,25.371152418884847,0.2563077065920047,0.2537115218506432,118
10,Weekends,60,1e-09,50,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,17.087180766513793,16.914101869416147,0.17087180619680528,0.16914101892104277,118
10,Weekends,60,1e-09,55,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,8.543590383256896,8.457050934708073,0.08543590309840264,0.08457050946052139,118
10,Weekends,60,1e-09,60,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,60,1e-09,120,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,60,1e-09,180,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,60,1e-09,240,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,60,1e-09,300,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
10,Weekends,120,1e-09,5,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,175.380131487119,138.35215313964142,1.7538013266304793,1.3835215268860321,118
10,Weekends,120,1e-09,10,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,167.7549110267122,132.33684294359807,1.677549096676758,1.3233684269623456,118
10,Weekends,120,1e-09,15,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,160.1296865333945,126.32153121529403,1.601296880929652,1.2632153282850893,118
10,Weekends,120,1e-09,20,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,152.50446231486433,120.30621964362713,1.5250446447881603,1.2030622145073995,118
10,Weekends,120,1e-09,25,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,144.87924089270123,114.29090846683522,1.4487923952608794,1.1429090956140808,118
10,Weekends,120,1e-09,30,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,137.25401752277955,108.27559920454249,1.372540159624512,1.0827559858272358,118
10,Weekends,120,1e-09,35,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,129.6287934254792,102.26028780652713,1.2962879357954202,1.022602860791291,118
10,Weekends,120,1e-09,40,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,122.00357191441422,96.24497636646983,1.2200357055891369,0.962449768631067,118
10,Weekends,120,1e-09,45,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,114.37834772013001,90.22966585969428,1.1437834644595446,0.902296650318405,118
10,Weekends,120,1e-09,50,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,106.75312508971004,84.21435529789125,1.067531243345495,0.8421435357035473,118
10,Weekends,120,1e-09,55,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,99.12790065296626,78.1990430702,0.9912790144651623,0.781990440634192,118
10,Weekends,120,1e-09,60,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,91.50267796597238,72.18373226816665,0.9150267757349095,0.7218373219752938,118
10,Weekends,120,1e-09,120,0.7984750049851709,0.3691491472857517,0.6629292208862183,0.4234862027553099,0.0,0.0,0.0,0.0,118
