pid,state,eventid,hashKey,submit_time,timestamp,timestampString
9991n,USER_IDLE,6,1538456721000USER_IDLE9991n,"2018-10-01 22:18:41",1538456721000,"2018-10-01 22:05:21"
9991n,USER_IDLE,8,1538457322000USER_IDLE9991n,"2018-10-01 22:18:41",1538457322000,"2018-10-01 22:15:22"
9991n,USER_ACTIVE,7,1538457759000USER_ACTIVE9991n,"2018-10-01 22:48:41",1538457759000,"2018-10-01 22:22:39"
9991n,USER_IDLE,15,1538457866000USER_IDLE9991n,"2018-10-01 22:48:41",1538457866000,"2018-10-01 22:24:26"
9991n,USER_ACTIVE,7,1538457869000USER_ACTIVE9991n,"2018-10-01 22:48:41",1538457869000,"2018-10-01 22:24:29"
9991n,USER_IDLE,15,1538458326000USER_IDLE9991n,"2018-10-01 22:48:41",1538458326000,"2018-10-01 22:32:06"
9991n,USER_ACTIVE,7,1538458373000USER_ACTIVE9991n,"2018-10-01 22:48:41",1538458373000,"2018-10-01 22:32:53"
9991n,USER_IDLE,6,1538459272000USER_IDLE9991n,"2018-10-01 22:48:41",1538459272000,"2018-10-01 22:47:52"
9991n,USER_ACTIVE,7,1538459278000USER_ACTIVE9991n,"2018-10-01 22:48:41",1538459278000,"2018-10-01 22:47:58"
9991n,USER_IDLE,15,1538459891000USER_IDLE9991n,"2018-10-01 23:18:41",1538459891000,"2018-10-01 22:58:11"
9991n,USER_ACTIVE,7,1538459969000USER_ACTIVE9991n,"2018-10-01 23:18:41",1538459969000,"2018-10-01 22:59:29"
9991n,USER_IDLE,15,1538460106000USER_IDLE9991n,"2018-10-01 23:18:41",1538460106000,"2018-10-01 23:01:46"
9991n,USER_ACTIVE,7,1538460114000USER_ACTIVE9991n,"2018-10-01 23:18:41",1538460114000,"2018-10-01 23:01:54"
9991n,USER_IDLE,15,1538460193000USER_IDLE9991n,"2018-10-01 23:18:41",1538460193000,"2018-10-01 23:03:13"
9991n,USER_ACTIVE,7,1538460714000USER_ACTIVE9991n,"2018-10-01 23:18:41",1538460714000,"2018-10-01 23:11:54"
9991n,USER_IDLE,15,1538460981000USER_IDLE9991n,"2018-10-01 23:18:41",1538460981000,"2018-10-01 23:16:21"
9991n,USER_ACTIVE,7,1538461260000USER_ACTIVE9991n,"2018-10-01 23:48:41",1538461260000,"2018-10-01 23:21:00"
9991n,USER_IDLE,6,1538462159000USER_IDLE9991n,"2018-10-01 23:48:41",1538462159000,"2018-10-01 23:35:59"
9991n,USER_ACTIVE,7,1538462171000USER_ACTIVE9991n,"2018-10-01 23:48:41",1538462171000,"2018-10-01 23:36:11"
9991n,USER_IDLE,15,1538462682000USER_IDLE9991n,"2018-10-01 23:48:41",1538462682000,"2018-10-01 23:44:42"
9991n,USER_ACTIVE,7,1538462702000USER_ACTIVE9991n,"2018-10-01 23:48:41",1538462702000,"2018-10-01 23:45:02"
9991n,USER_IDLE,15,1538462851000USER_IDLE9991n,"2018-10-01 23:48:41",1538462851000,"2018-10-01 23:47:31"
9991n,USER_ACTIVE,7,1538462997000USER_ACTIVE9991n,"2018-10-02 00:18:41",1538462997000,"2018-10-01 23:49:57"
9991n,USER_IDLE,15,1538463149000USER_IDLE9991n,"2018-10-02 00:18:41",1538463149000,"2018-10-01 23:52:29"
9991n,USER_ACTIVE,7,1538463294000USER_ACTIVE9991n,"2018-10-02 00:18:41",1538463294000,"2018-10-01 23:54:54"
9991n,USER_IDLE,15,1538463393000USER_IDLE9991n,"2018-10-02 00:18:41",1538463393000,"2018-10-01 23:56:33"
9991n,USER_ACTIVE,7,1538463457000USER_ACTIVE9991n,"2018-10-02 00:18:41",1538463457000,"2018-10-01 23:57:37"
9991n,USER_IDLE,15,1538463530000USER_IDLE9991n,"2018-10-02 00:18:41",1538463530000,"2018-10-01 23:58:50"
9991n,USER_IDLE,8,1538464070000USER_IDLE9991n,"2018-10-02 00:18:41",1538464070000,"2018-10-02 00:07:50"
9991n,USER_ACTIVE,7,1538464120000USER_ACTIVE9991n,"2018-10-02 00:18:41",1538464120000,"2018-10-02 00:08:40"
9991n,USER_IDLE,15,1538464181000USER_IDLE9991n,"2018-10-02 00:18:41",1538464181000,"2018-10-02 00:09:41"
9991n,USER_ACTIVE,7,1538464208000USER_ACTIVE9991n,"2018-10-02 00:18:41",1538464208000,"2018-10-02 00:10:08"
9991n,USER_IDLE,15,1538464336000USER_IDLE9991n,"2018-10-02 00:18:41",1538464336000,"2018-10-02 00:12:16"
9991n,USER_IDLE,6,1538465235000USER_IDLE9991n,"2018-10-02 00:48:41",1538465235000,"2018-10-02 00:27:15"
9991n,USER_IDLE,8,1538465836000USER_IDLE9991n,"2018-10-02 00:48:41",1538465836000,"2018-10-02 00:37:16"
9991n,USER_IDLE,6,1538466735000USER_IDLE9991n,"2018-10-02 01:18:41",1538466735000,"2018-10-02 00:52:15"
9991n,USER_IDLE,8,1538467337000USER_IDLE9991n,"2018-10-02 01:18:41",1538467337000,"2018-10-02 01:02:17"
9991n,USER_IDLE,6,1538468236000USER_IDLE9991n,"2018-10-02 01:18:41",1538468236000,"2018-10-02 01:17:16"
9991n,USER_IDLE,8,1538468838000USER_IDLE9991n,"2018-10-02 01:48:41",1538468838000,"2018-10-02 01:27:18"
9991n,USER_IDLE,6,1538469737000USER_IDLE9991n,"2018-10-02 01:48:41",1538469737000,"2018-10-02 01:42:17"
9991n,USER_IDLE,8,1538470339000USER_IDLE9991n,"2018-10-02 02:18:41",1538470339000,"2018-10-02 01:52:19"
9991n,USER_IDLE,6,1538471238000USER_IDLE9991n,"2018-10-02 02:18:41",1538471238000,"2018-10-02 02:07:18"
9991n,USER_IDLE,8,1538471839000USER_IDLE9991n,"2018-10-02 02:18:41",1538471839000,"2018-10-02 02:17:19"
9991n,USER_IDLE,6,1538472739000USER_IDLE9991n,"2018-10-02 02:48:41",1538472739000,"2018-10-02 02:32:19"
9991n,USER_IDLE,8,1538473340000USER_IDLE9991n,"2018-10-02 02:48:41",1538473340000,"2018-10-02 02:42:20"
9991n,USER_IDLE,6,1538474239000USER_IDLE9991n,"2018-10-02 03:18:41",1538474239000,"2018-10-02 02:57:19"
9991n,USER_IDLE,8,1538474840000USER_IDLE9991n,"2018-10-02 03:18:41",1538474840000,"2018-10-02 03:07:20"
9991n,USER_IDLE,6,1538475740000USER_IDLE9991n,"2018-10-02 03:48:41",1538475740000,"2018-10-02 03:22:20"
9991n,USER_IDLE,8,1538476341000USER_IDLE9991n,"2018-10-02 03:48:41",1538476341000,"2018-10-02 03:32:21"
9991n,USER_IDLE,6,1538477240000USER_IDLE9991n,"2018-10-02 03:48:41",1538477240000,"2018-10-02 03:47:20"
9991n,USER_IDLE,8,1538477841000USER_IDLE9991n,"2018-10-02 04:18:41",1538477841000,"2018-10-02 03:57:21"
9991n,USER_IDLE,6,1538478740000USER_IDLE9991n,"2018-10-02 04:18:41",1538478740000,"2018-10-02 04:12:20"
9991n,USER_IDLE,8,1538479342000USER_IDLE9991n,"2018-10-02 04:48:41",1538479342000,"2018-10-02 04:22:22"
9991n,USER_IDLE,6,1538480241000USER_IDLE9991n,"2018-10-02 04:48:41",1538480241000,"2018-10-02 04:37:21"
9991n,USER_IDLE,8,1538480842000USER_IDLE9991n,"2018-10-02 04:48:41",1538480842000,"2018-10-02 04:47:22"
9991n,USER_IDLE,6,1538481742000USER_IDLE9991n,"2018-10-02 05:18:41",1538481742000,"2018-10-02 05:02:22"
9991n,USER_IDLE,8,1538482343000USER_IDLE9991n,"2018-10-02 05:18:41",1538482343000,"2018-10-02 05:12:23"
9991n,USER_IDLE,6,1538483244000USER_IDLE9991n,"2018-10-02 05:48:41",1538483244000,"2018-10-02 05:27:24"
9991n,USER_IDLE,8,1538483845000USER_IDLE9991n,"2018-10-02 05:48:41",1538483845000,"2018-10-02 05:37:25"
9991n,USER_IDLE,6,1538484744000USER_IDLE9991n,"2018-10-02 06:18:41",1538484744000,"2018-10-02 05:52:24"
9991n,USER_IDLE,8,1538485346000USER_IDLE9991n,"2018-10-02 06:18:41",1538485346000,"2018-10-02 06:02:26"
9991n,USER_IDLE,6,1538486245000USER_IDLE9991n,"2018-10-02 06:18:41",1538486245000,"2018-10-02 06:17:25"
9991n,USER_IDLE,8,1538486846000USER_IDLE9991n,"2018-10-02 06:48:41",1538486846000,"2018-10-02 06:27:26"
9991n,USER_IDLE,6,1538487746000USER_IDLE9991n,"2018-10-02 06:48:41",1538487746000,"2018-10-02 06:42:26"
9991n,USER_IDLE,8,1538488347000USER_IDLE9991n,"2018-10-02 07:18:41",1538488347000,"2018-10-02 06:52:27"
9991n,USER_IDLE,6,1538489246000USER_IDLE9991n,"2018-10-02 07:18:41",1538489246000,"2018-10-02 07:07:26"
9991n,USER_IDLE,8,1538489848000USER_IDLE9991n,"2018-10-02 07:18:41",1538489848000,"2018-10-02 07:17:28"
9991n,USER_IDLE,6,1538490747000USER_IDLE9991n,"2018-10-02 07:48:41",1538490747000,"2018-10-02 07:32:27"
9991n,USER_IDLE,8,1538491349000USER_IDLE9991n,"2018-10-02 07:48:41",1538491349000,"2018-10-02 07:42:29"
9991n,USER_IDLE,6,1538492248000USER_IDLE9991n,"2018-10-02 08:18:41",1538492248000,"2018-10-02 07:57:28"
9991n,USER_IDLE,8,1538492849000USER_IDLE9991n,"2018-10-02 08:18:41",1538492849000,"2018-10-02 08:07:29"
9991n,USER_ACTIVE,7,1538493037000USER_ACTIVE9991n,"2018-10-02 08:18:41",1538493037000,"2018-10-02 08:10:37"
9991n,USER_IDLE,15,1538493137000USER_IDLE9991n,"2018-10-02 08:18:41",1538493137000,"2018-10-02 08:12:17"
9991n,USER_IDLE,8,1538493678000USER_IDLE9991n,"2018-10-02 08:48:41",1538493678000,"2018-10-02 08:21:18"
9991n,USER_IDLE,6,1538494577000USER_IDLE9991n,"2018-10-02 08:48:41",1538494577000,"2018-10-02 08:36:17"
9991n,USER_ACTIVE,7,1538494655000USER_ACTIVE9991n,"2018-10-02 08:48:41",1538494655000,"2018-10-02 08:37:35"
9991n,USER_IDLE,15,1538494715000USER_IDLE9991n,"2018-10-02 08:48:41",1538494715000,"2018-10-02 08:38:35"
9991n,USER_ACTIVE,7,1538495108000USER_ACTIVE9991n,"2018-10-02 08:48:41",1538495108000,"2018-10-02 08:45:08"
9991n,USER_IDLE,15,1538495168000USER_IDLE9991n,"2018-10-02 08:48:41",1538495168000,"2018-10-02 08:46:08"
9991n,USER_IDLE,8,1538495708000USER_IDLE9991n,"2018-10-02 09:18:41",1538495708000,"2018-10-02 08:55:08"
9991n,USER_IDLE,6,1538496608000USER_IDLE9991n,"2018-10-02 09:18:41",1538496608000,"2018-10-02 09:10:08"
9991n,USER_IDLE,8,1538497209000USER_IDLE9991n,"2018-10-02 09:48:41",1538497209000,"2018-10-02 09:20:09"
9991n,USER_IDLE,6,1538498108000USER_IDLE9991n,"2018-10-02 09:48:41",1538498108000,"2018-10-02 09:35:08"
9991n,USER_IDLE,8,1538498709000USER_IDLE9991n,"2018-10-02 09:48:41",1538498709000,"2018-10-02 09:45:09"
9991n,USER_IDLE,6,1538499609000USER_IDLE9991n,"2018-10-02 10:18:41",1538499609000,"2018-10-02 10:00:09"
9991n,USER_IDLE,8,1538500210000USER_IDLE9991n,"2018-10-02 10:18:41",1538500210000,"2018-10-02 10:10:10"
9991n,USER_ACTIVE,7,1538500646000USER_ACTIVE9991n,"2018-10-02 10:18:41",1538500646000,"2018-10-02 10:17:26"
9991n,USER_IDLE,15,1538500720000USER_IDLE9991n,"2018-10-02 10:18:41",1538500720000,"2018-10-02 10:18:40"
9991n,USER_ACTIVE,7,1538500941000USER_ACTIVE9991n,"2018-10-02 10:48:41",1538500941000,"2018-10-02 10:22:21"
9991n,USER_IDLE,15,1538501079000USER_IDLE9991n,"2018-10-02 10:48:41",1538501079000,"2018-10-02 10:24:39"
9991n,USER_ACTIVE,7,1538501104000USER_ACTIVE9991n,"2018-10-02 10:48:41",1538501104000,"2018-10-02 10:25:04"
9991n,USER_IDLE,15,1538501333000USER_IDLE9991n,"2018-10-02 10:48:41",1538501333000,"2018-10-02 10:28:53"
9991n,USER_ACTIVE,7,1538501551000USER_ACTIVE9991n,"2018-10-02 10:48:41",1538501551000,"2018-10-02 10:32:31"
9991n,USER_IDLE,15,1538501640000USER_IDLE9991n,"2018-10-02 10:48:41",1538501640000,"2018-10-02 10:34:00"
9991n,USER_ACTIVE,7,1538501802000USER_ACTIVE9991n,"2018-10-02 10:48:41",1538501802000,"2018-10-02 10:36:42"
